,art_id,art_content,art_comment,art_date_grabbed
201,1185,"T his year will be remembered for many important news events – the snow, Gareth Southgate’s waistcoat, that massive puddle outside Hammersmith tube station – but for me, it will always be the year of the fruit.  The heatwave may feel like a freakish dream, but its legacy lingers on in the bumper harvest of free food in our hedgerows and urban scrublands: damsons, sloes and, above all, blackberries, still going strong in London after six solid weeks of picking. (The same heatwave ripened the commercial crop a month early, which is why they have now been replaced by fruit from central America in many supermarkets , even as the edges of their carparks burst with wild berries.)",9,2018-09-23 23:49:53
202,1186,"State health inspectors are investigating a Maine restaurant that tried to mellow out lobsters with marijuana before killing them to be served, cracked and eaten.",3,2018-09-23 23:50:00
203,1187,,3,2018-09-23 23:50:03
204,1209,"Chelsea , for the first time under Maurizio Sarri, have blinked. Their pristine record was checked across the capital, the visitors running aground on West Ham United’s industry on a day when Eden Hazard’s flicks and darts into space did not quite come off, the monopoly of possession did not translate into drive through midfield, and the crosses lofted into the middle tended to find N’Golo Kanté, at 5ft 6in, rather than the towering Olivier Giroud.  It all felt rather forced and awkward, an occasion to leave the Italian grumbling in frustration. Maybe that delayed flight back from Thessaloniki, pushed back 12 hours to land on Friday afternoon, had left them jaded after Europa League exertion s. Certainly they lacked the guile to disrupt a resolute West Ham side who were effectively and efficiently organised by Declan Rice, the teenager who had spent seven years at Chelsea’s youth academy and sat in front of a rugged back four with tenacious teammates contributing eagerly at his side.  Manuel Pellegrini’s hosts will have taken huge heart from making life so uncomfortable for a team who had started the weekend atop the table. Yet they might have claimed more than a mere point given that they had prised out the better chances, as rare as they were, amid their huff and puff. None was more appealing than the one that came 13 minutes from time as the substitute Robert Snodgrass swung over a cross from the left that found Andriy Yarmolenko, free beyond a distracted Marcos Alonso at the back post. The winger, summoning his best Mamadou Sakho impression , somehow headed wide to the disbelief of the majority in the stadium. That the Ukrainian was later awarded the sponsors’ man of the match award felt rather curious.  In that context, and considering the chances passed up by Michail Antonio in the first half, Chelsea’s point might actually be considered a bonus. Yet the frantic nature of their late push for a winner betrayed the reality that this was a wasted opportunity. Perhaps it all served to justify Sarri’s consistently downbeat assessment of his team’s title chances this term, reiterated in the aftermath of Sunday’s stalemate. It only takes Chelsea, and Hazard, to be slightly off colour to leave them looking flawed as challengers to Liverpool and Manchester City. They are a good team with some exceptional individuals but still a work in progress, a team in need of time to develop.  Hazard’s display summed it up. Where he has been offered space in recent weeks to exploit behind a front man, he has thrived. Here he was crowded out on the left flank and, invariably, by Rice when he drifted centrally. Pellegrini admitted his gameplan had been to funnel Chelsea down their right rather than left, where Hazard and Alonso have been their most potent attackers this term. It proved successful until the Belgian swapped wings for the fraught latter stages and finally found some joy – though by then desperation was prompting overelaboration. When offered his clearest sight of goal, he chose to backheel in the hope of finding a teammate.  If he is shackled, or simply not at his spritely best – he had missed the midweek game because of fatigue, after all – then the group appear diminished. They control the ball comfortably enough, as illustrated by Jorginho’s club-record pass completion tally in midfield, but the threat came only in fits and starts with Giroud swamped and peripheral. Álvaro Morata, striking Lukasz Fabianski in the face with a close-range flick, and Ross Barkley injected urgency late on. Sarri bemoaned an inability to move the ball quicker.  The satisfaction should have been West Ham’s, and they would have celebrated their point more wholeheartedly had they not passed up clearcut chances themselves. How they cursed the absence of the injured Marko Arnautovic and Javier Hernández. Yarmolenko’s miss was the most mind-boggling, but Antonio, standing in at centre-forward, might have scored twice around the half-hour mark. First Felipe Anderson spun away from César Azpilicueta and slipped a pass beyond a backtracking Antonio Rüdiger – who would later retire hamstrung – which sent Antonio through only for the striker to clip the angle of post and bar with his shot.  Moments later Rice exploited Alonso’s desire to push upfield by clipping a pass into the space vacated by the Spaniard, on to which Yarmolenko tore. The Ukrainian drove at David Luiz with the ball eventually running through to Antonio, in the six-yard box, but Kepa blocked his shot from point-blank range.  “When you have such clear chances against a big team, you must score at least one of them,” said Pellegrini. “You must score.”  West Ham did not, but a first clean sheet of term was still something to be cherished. Their improvement is under way.",9,2018-09-23 23:50:05
205,1218,"The crisis engulfing the criminal justice system over its approach to rape cases is revealed by startling figures that show less than a third of prosecutions brought against young men result in a conviction.  According to statistics, men aged 18 to 24 in England and Wales are consistently less likely to be found guilty than older men on trial. Young men accounted for more than a quarter of defendants in rape-only cases in the five years to 2017-18.  The findings are the first in the Guardian’s series focusing on rape, which is consistently one of the most contentious and sensitive issues facing the police and the Crown Prosecution Service (CPS).  Senior CPS staff believe the failure to secure convictions reflects a desperate need to educate jurors, who appear particularly reluctant to punish young men at the start of their adult life for serious sexual assaults.  The figures highlighting the disparities are set out in a freedom of information request released by the CPS to the Labour MP Ann Coffey.  They cover a five-year period and highlight how difficult it is to secure successful prosecutions of men under the age of 25.  According to the figures:   The conviction rate last year in rape only trials involving 18- to 24-year-old men was 32% – the lowest of any age group. The number of successful prosecutions against men aged 25-59 was much higher – at 46 %.  In the past five years, the conviction rate for 18- to 24-year-old men who stood trial has not risen above a third. Of the 1,343 rape cases the CPS has taken against young men, only 404 were were convicted – an average of 30%.  The conviction rate for 18- to 24-year-olds in all rape cases – including those involving child abuse and domestic abuse – stood at 35% in the five years to 2017-18. However, the conviction rate in the same types of cases for men aged 25-59 was significantly higher – 49%.    chart   The figures cast doubt on the ability of juries to provide equal access to justice for all rape complainants, regardless of the age of their alleged attacker, according to experts and campaigners.  Coffey, who chairs the all-party parliamentary group for runaway and missing children and adults, said the figures were a symptom of a much wider problem. “The vast majority of rape victims choose not to report to the police,” she said. “One significant reason for this is fear of not being believed. Everybody should be concerned that young women are not getting access to justice. This brings the whole justice system into disrepute.”  Coffey said the figures suggested a “reluctance on the part of juries to find young men guilty of date rape”.  “This may reflect the prevailing attitudes of society and therefore juries to women, who are often blamed for putting themselves in risky situations,” she said. “Juries seem to view evidence through the lens of stereotypes.  “There is still a dominance of rape myths in our culture, including that a woman who has drunk a lot cannot complain if she ends up being raped or that it is only rape if someone has injuries.”   chart 2   An intense media focus on the small number of false allegations of rape “perpetuates the public perception that lying about rape is common when in fact the opposite is true”, she added.  Nazir Afzal, the former chief crown prosecutor for north-west England and adviser to the Welsh government on violence against women, said the complainants in trials with younger defendants were also likely to be younger.  “Juries are told, rightfully, that you have to find not guilty if you are not sure and the perception is that the younger the victim is are the less believable you are,” he said. “Also, in my experience, juries are more likely to make allowances for a defendant the younger he is, this idea that he may not have known what he was doing at 24, but if he was older than that he does.”  Dr Dominic Willmott from the University of Huddersfield, who has carried out extensive research into jury bias in sexual offence cases, said the figures were shocking but not surprising.  “Scientific research shows us quite clearly that jurors are simply less willing to convict young defendants of rape for fear of the consequences such a ‘rapist’ label will have on their future,” he said.  Wilmott said his research showed jurors regularly believed defendants in this age category were guilty of rape as defined by the law, but were unwilling to convict and label a young man a rapist.",3,2018-09-23 23:50:12
206,1219,"Angela Rayner has called for social media companies to ban anonymous accounts, complaining that most of the people who abuse her online do so without using their real names.  The shadow education secretary, speaking at a Labour party conference event, said social media firms should take greater responsibility for their users and noted in particular that Facebook seemed to have indicated that politicians should accept a higher level of abuse.  When asked what she thought about social media, Rayner said: “One of the first things they should do is stop anonymous accounts. Most people who send me abuse do so from anonymous accounts, and wouldn’t dream of doing it in their own name.”  Rayner, at a fringe event organised by the Guardian, conceded that insisting on real names wouldn’t stop abuse, but “it would certainly help a little bit. I think they should do more – they do have a responsibility for online.”  The Labour MP, who was being interviewed by the Guardian’s editor-in-chief, Katharine Viner, said politicians were at the receiving end of too much online abuse, and cited the example of a recent incident involving her fellow MP Stephen Doughty.",3,2018-09-23 23:50:15
207,1220,"Spending on welfare benefits for the UK’s poorest families will have shrunk by nearly a quarter after a decade of austerity, according to new figures highlighting the plunge in living standards experienced by the worst-off.  By 2021, £37bn less will be spent on working-age social security compared with 2010, despite rising prices and living costs, according to estimates produced by the House of Commons library.  The figures, obtained by the Labour MP Frank Field , show that just under half the total savings will come from the freezing of most working-age benefit levels since 2016, a policy which will deliver cuts of nearly £16bn.",3,2018-09-23 23:50:18
208,1221,"Christine Blasey Ford, the woman who has accused supreme court nominee Brett Kavanaugh of sexual assault, will testify before the Senate judiciary committee on Thursday, in proceedings likely to become a decisive moment in the confirmation of the conservative judge.",4,2018-09-23 23:50:20
209,1222,"Sport England is launching a £13.5m scheme to train 17,000 teachers in delivering PE and sport in school, after research found that almost 20% of secondary students hated PE lessons.  With more than a quarter of the nation’s adults “inactive”, according to the Active Lives survey released in March , Sport England wants to ensure students are leaving secondary education with an active lifestyle.  Jennie Price, the chief executive of Sport England, said: “While some youngsters have a great experience of PE and sport at school, others don’t, and our research shows that can put them off being active for life. Lots of people have bad memories of being picked last for a team or just feeling really uncomfortable in PE lessons. This programme is designed to stop that happening.”  The scheme will run through the national network of teaching school alliances, training teachers in new activities from zumba to volleyball and encouraging school leaders to value PE.  Last year the government doubled the funding for PE in primary schools to £320m a year, and 1 million primary school children are now taking part in the Daily Mile running programme, but secondary schools have been without any financial investment or national schemes in the subject for the last decade.  A third of pupils leaving primary school are overweight or obese , making it more difficult for secondary school PE teachers to ensure their lessons are inclusive.  Meanwhile, schools are under greater pressure than ever to perform in academic subjects, and a Youth Sport Trust survey found that 38% of teachers said PE time had been cut for 14- to 16-year-olds in the past five years.  The former Olympic sprinter Darren Campbell, whose company works in schools , said there was a link between sport and mental health. “Competitive sport is being taken away and it’s becoming all about taking part,” he said. “Life is competitive, just getting a job is competitive. Sport is life lessons, learning how to win and learning how to deal with defeat. We’re failing to prepare young people for disappointment.”  Another Olympian, Denise Lewis, welcomed the focus on how teachers delivered PE lessons but expressed concern about what she saw while visiting schools.  “The lack of coordination in young people is alarming. I’ve been to schools where children aged nine and 10 just can’t skip,” she said. “It’s great they’re addressing secondary school PE but I still believe that by the time children are in year 6, if they are fitter and more coordinated, they will be more readily keen to participate in exercise at secondary school.”  Lewis also highlighted an issue facing teenage girls. “Most girls I see don’t have the correct fitting bras. They’re conscious of their shape while they’re participating in exercise, so they don’t commit fully. They’re participating with the handbrake on because they’re so self-conscious about their body.”  She said teachers needed to consider innovative and sensitive ways to support parents in providing appropriate kit.  Ross Myhill, the head of PE at Thomas Gainsborough school in Suffolk, one of 40 taking part in a pilot scheme, described the impact it was having, from training teachers to deliver activities such as yoga and handball to making the most of existing facilities through additional after-school clubs.  The school is running inclusive competitions for lower-ability students, such as a “Highland Games-style” sports day with welly throwing and tug of war. “These are students who have never represented the school [in sport] in their whole lives. They get to experience that same sense of pride, and competition,” Myhill said.  “I’ve been teaching for 15 years and I don’t think there’s been such a hands-on scheme before. You have up to £20k to upskill staff to give secondary school students more opportunities and get them active.  “We’ve got a rock climbing wall in school but – and it’s horrible to say it – we don’t have enough money in the school to be able to put people on a rock climbing course to deliver the lessons.”  With the new funding, Myhill hopes to be able to offer lunchtime and after-school sessions, as well as opening up the facility to the local community.",3,2018-09-23 23:50:27
210,1223,"A man has been arrested outside Buckingham Palace on suspicion of possessing a firearm.  The 38-year-old was arrested on suspicion of having a Taser, and was taken into custody at a police station in central London.  The man was queuing at the visitor entrance to the palace and the incident is said not to be terrorism-related, the force said.  Thousands of members of the public visit the palace during its summer opening, which is due to end on 30 September. The Queen was not in residence and remains at her Balmoral estate in Scotland where she has spent the summer.  In a statement, the Metropolitan police said: “Police were called at 12.47hrs on Sunday 23 September to a report of a man detained by security staff at the visitor entrance to Buckingham Palace.  “Officers attended and at 13:00hrs a 38-year-old man was arrested on suspicion of possessing a firearm, namely a Taser. He remains in custody at a central London police station at this stage.”  A Buckingham Palace spokesperson said: “We do not comment on security matters.”",3,2018-09-23 23:50:29
211,1224,,4,2018-09-23 23:50:32
212,1225,Rupert Murdoch’s dream of taking full control of Sky dissolved on Saturday night as he was outbid by the US firm Comcast . But anyone celebrating a setback for the mogul should be warned. The most divisive figure in Britain’s media may still have the last laugh.  Murdoch’s abrasive and headline-grabbing era in charge of Sky came to an end in a high-stakes auction. There was no head-to-head face-off across a boardroom table: it was a simple email that sealed the future of Sky after a bruising battle between Fox and Comcast.,3,2018-09-23 23:50:35
213,1226,"L usty Glaze beach in Newquay, Cornwall, might have been 2017’s beach of the year , but it has a long way to go before it is beyond criticism. Representatives of the privately owned cove posted on its Facebook page this week to flag up a review from one visitor, who complained about hurting her leg on a rock on the beach.  “Something needs to be done about this rock as it is covered in beautiful waves and nobody can see it!” she wrote, prompting more than 100 comments ridiculing the request. “Good grief!” said one. “Sand, rocks and waves! Whatever is happening to our beaches?!?”  But staff at Lusty Glaze said this wasn’t even the strangest comment they had received over the years, flagging up: “What time do the waves start?” and: “When will the dolphins appear?” as other examples.  But looking beyond the UK, it seems that tourist destinations around the world – however majestic – have long been afflicted with finicky visitor reviews. In 2014, one TripAdvisor reviewer (the aptly named GrimTraveller) left a one-star review of the UK’s highest mountain, Ben Nevis, describing it as “‘very steep and too high”. “The climb basically went on for far too long,” GrimTraveller wrote. “The long walk back down was boring and again took too long ... this attraction is free but I can’t imagine anyone – and I mean anyone – paying to climb this.”  Another reviewer on the site described the Grand Canyon as “nothing special” while one dismissed the Sydney Opera House as a “silly damned egg carton”.  In fact, nowhere in the world seems to be above a one-star review on TripAdvisor. One visitor to the Louvre – who explained they had finally made it to the Parisian gallery after 30 years – described it as: “Not very interesting at all.”  A past survey of travel agents by Thomas Cook and Abta revealed more tourist complaints. “On my holiday to Goa in India, I was disgusted to find that almost every restaurant served curry. I don’t like spicy food at all,” said one. “Topless sunbathing on the beach should be banned. The holiday was ruined, as my husband spent all day looking at other women,” said another.  Beaches do seem to prove troublesome. One holidaymaker reportedly complained that: “The sand was not like the sand in the brochure,” while another said: “The beach was too sandy.” It all raises the question: why ever leave the house?",10,2018-09-23 23:50:41
214,1227,"Alexandre Lacazette scored a beauty, Pierre-Emerick Aubameyang made the points safe and Unai Emery could toast a fourth consecutive Premier League win. Yet this was an afternoon when the margins were fine and the result could just as easily have gone the other way if Everton had turned up with their shooting boots on.  Petr Cech was the star turn and Emery’s decision to persist with the goalkeeper ahead of the summer signing, Bernd Leno, was more than vindicated. Cech made five stops in the first half that ranked from decent to excellent and, more than anyone, it was the 36-year-old who created the platform for victory. He went on to save brilliantly from Michael Keane at 2-0 and again from the substitute, Cenk Tosun, to ensure a first clean sheet of the Emery era. Everton felt chiefly frustration and not only because Aubameyang’s goal that killed the game ought to have been disallowed for offside. It was not even a borderline call. The Arsenal forward was a full yard in front of Jonjoe Kenny, the last defender.  The visitors had been the better team before the break and, on another day and against another goalkeeper, they might have been comfortably in front. The positive aspect for the manager, Marco Silva, was the fluency his players showed and how, initially, they knocked Arsenal from their stride. There was little wrong with his gameplan. The bad news was that it was not the first time Silva’s players had been guilty of profligacy; it was a similar story in the home defeat by West Ham last weekend. Everton have taken six points from their opening six fixtures and this was their 21st defeat in 25 visits to Arsenal. They have drawn the other four.  It was noticeable to see the Emirates Stadium was pockmarked by empty seats, particularly in the middle and upper tiers, and the atmosphere could best be described as subdued for long spells. Nobody quite knows what to make of this Arsenal team yet; they are waiting to judge them.  There was the sense of square pegs in round holes, with Aubameyang shoehorned in on the left and Mesut Özil stationed on the right – and struggling to suppress the urge to drift inside. The natural width must come from the full-backs Héctor Bellerín and Nacho Monreal.  There were times when Arsenal lacked imagination but it would turn out well enough after Lacazette had turned the contest on its head. The irony was that – wonderful finish aside – the centre-forward was peripheral and Emery admitted afterwards he was about to substitute him when he scored. Alex Iwobi was stripped and ready. Everton were more coherent in the first half, more threatening – particularly through Richarlison – while their pressing panicked an Arsenal defence in which Shkodran Mustafi endured a couple of wobbles and Sokratis Papastathopoulos was forced off with a knee injury.",9,2018-09-23 23:50:44
215,1228," A nthony Joshua is quietly adamant Deontay Wilder should be his 23rd opponent, at Wembley Stadium on 13 April, a date when sanity would have at least a chance to intrude briefly on the fight game with the crowning of a heavyweight regarded as the undisputed world champion.  The slender odds are that the IBF, WBA and WBO title-holder – who has an iron grip on the direction of his career – will get what he wants, mainly because Wilder, who holds the WBC belt, wants it too. However, trusting professional boxing to move along logical lines is the sporting equivalent of predicting what happens to Brexit.  After the storm on Saturday night at Wembley – where Joshua retained his belts by repelling a determined challenge from Alexander Povetkin before stopping the Russian emphatically in the seventh round – came the inevitable clamour. All the big hitters are jostling for a piece of the champion, the most lucrative cash cow in the history of boxing. Only Tyson Fury is seriously contemplating unseating the dangerous Wilder , and he will know how realistic a dream that is when they meet in the US on 1 December.",3,2018-09-23 23:50:46
216,1229,"The match had been billed as the battle of the fly-halves but in truth it was never really a contest. Owen Farrell comfortably outshone Danny Cipriani in their personal duel but, thanks to the performance of his dominant forwards – led by the relentless Maro Itoje – he had considerable help. Eddie Jones was not just being complimentary when he described Cipriani as “superman” last week but even the caped crusader could not hold back a tide as strong as this.  As Cipriani did not play particularly badly, so Farrell was not flawless, his goalkicking aside. There were a couple of uncharacteristically loose passes but anyone in attendance eager to see Cipriani make a mockery of his England snub by upstaging the Saracens fly-half left disappointed.  “Danny has had setbacks in his life before, otherwise he would be constantly in the England squad,” the Gloucester head coach, Johan Ackermann, said. “The good thing is he is an experienced player; he has experienced the disappointment before.”  Jones claimed Cipriani was a player best suited to a highlights reel last week but, save for a line break early in the second half and an assist for Mark Atkinson’s consolation try, there was little of note on show. Farrell’s would be more worth a watch, provided it included the lambasting he gave David Strettle for showing a moment’s hesitation when chasing his grubber. It remains to be seen if Jones intends to move him from inside-centre to fly-half for England but Mark McCall is in no doubt as to his quality when wearing No 10.  “He was incredibly influential,” the Saracens director of rugby said. “It wasn’t just his skill set, his passing and kicking. The physical tone that he set was incredible. Vocally he’s off the charts as well. He’s just this incredible player who adds in every way.”  Jones, with an England camp to prepare, was not in attendance but missed little he did not already know. Nine Saracens players were due in Bristol on Sunday night and on this evidence one could make the case for one or two more. This was a reminder of Saracens’ forward power against a Gloucester side who, while upwardly mobile, were given a harsh dose of reality.  Itoje was deployed at blindside flanker – McCall’s take on which row he plays in was a pithy “it doesn’t matter” – and, while there was the occasional lapse in discipline, he was colossal. “He’s a guy in a hurry to be better,” McCall said. “He’s been good all season and today he was great again.”  Along with Itoje, Mako Vunipola impressed, as did George Kruis and Michael Rhodes in the No 7 jersey and together they laid the platform for Saracens’ fourth consecutive bonus-point victory this season. It puts them top and, including the back end of last season, it is the 10th match in a row they have managed four or more tries – a Premiership record on the same day Richard Wigglesworth set his own for 266 appearances in the competition.  With the wind at their backs, Saracens raced into a 24-3 lead at half-time – Itoje scoring two tries, Strettle the other – while Sean Maitland and Alex Lozowski added two more after the break. Saracens have been a little slow to move through the gears this season but here their forwards were in overdrive against Gloucester, unbeaten in their first three matches.",9,2018-09-23 23:50:49
217,1230,"This 80-minute performance was a microcosm of Kevin Sinfield’s brief reign and a sign of the size of the task that he and the incoming coach, David Furner, have in rebuilding Leeds next year. There was enough in patches to get the job done and only a heavy defeat at home to Toronto on Friday raises a fraction of doubt that Leeds could be dragged into the Million Pound Game.  It has been a season nobody associated with Leeds, the reigning Super League champions, could have expected or wished to endure but mercifully, the finish line is now almost in sight.",9,2018-09-23 23:50:55
218,1231,"L abour’s Brexit policy so far could be described as giving the Tories enough rope to hang themselves. Keir Starmer’s six tests – demanding from any deal the exact same benefits that Britain has under EU membership – have bound Labour into opposing any endgame that damages what the Labour movement stands for: secure jobs, decent wages, world-class public services, migrant rights, national security and international solidarity.  The tests have been sensible policy during the negotiations, but their usefulness is quickly running out. The day approaches when Labour will be obliged to vote down the EU withdrawal deal in parliament, both for the country’s interests and for its own electoral prospects.  The Salzburg EU summit last week again reiterated that the other 27 governments will not move on the four freedoms of the single European market. They have been consistent that the four freedoms – of goods, services, capital and labour – must be accepted in full if the UK wants access to the single market. Theresa May has wasted two years and left the UK all the weaker for it.  May has also ignored parliament. There is no majority for any potential Brexit conclusion, including Chequers, no deal, the European Economic Area or the deal we currently have (membership of the EU with significant opt-outs). If May had hoped to limp to March and pass the final hurdle with a blind Brexit, leaving the hard choices to the transition period, that option too has been killed off by the French president, Emmanuel Macron.",3,2018-09-23 23:50:58
219,1232, Source: Sophie Raworth   Sun 23 Sep 2018 16.35 BST,3,2018-09-23 23:51:01
220,1233, ,3,2018-09-23 23:51:03
221,1234,"Consumer champion Martin Lewis has condemned as “outrageous” comments made by the Barclays chairman, John McFarlane, that claims for payment protection insurance compensation have turned many Britons into fraudsters.  McFarlane, who has worked in banking for more than 40 years, said a huge proportion of compensation claims were fraudulent and that the PPI claims culture suited the government by fuelling consumer spending on flat-screen TVs.  “The percentage of fraudulent claims is enormous,” McFarlane told the Mail on Sunday. “We have turned portions of Britain into fraudsters.  “It was in the government’s interests [for customers to receive PPI compensation]: consumer spending rose and it weakened the banks, so the government is complicit here in the decline of the City. This is stimulation of the economy by buying flat-screen televisions.”  But Lewis, founder of MoneySavingExpert.com, said it was “ridiculous” for McFarlane to turn the tables on consumers, most of whom had lodged honest claims.  “I find this a very rich comment from a banker. Let’s be straight. £50bn was mis-sold, systemically and often deliberately and yet no banker has been convicted of fraud. That’s where the outrage should be.”  He said that while some people “at the edges” will have made unfair claims, the fault lay with the banks and the structure of the policy was designed to “entrap” customers.  Figures from City regulator the Financial Conduct Authority (FCA) show banks have already been forced to pay out £30bn in compensation to customers who were mis-sold the insurance, and payouts are expected to rise again ahead of a deadline for claims next August.  An estimated £50bn was paid by consumers to buy PPI policies, or £80bn once interest is added.  McFarlane said it was “almost inconceivable to think that £50bn was mis-sold”, but Adam French, consumer rights expert at Which?, said his comments were “a slap in the face” for consumers ripped off by the PPI scheme.  French added: “Banks still have a long way to go to restore customers’ trust in the industry, and comments like this will not help at all.  “As the FCA’s August 2019 deadline for complaints approaches, we want to see firms working with, not against, their customers to make the claims journey as simple as possible, encouraging and supporting claimants to ensure that no one misses out.”  According to the FCA, around 64m PPI policies were sold over three decades, prompting nearly 20m complaints.    Sign up to the daily Business Today email or follow Guardian Business on Twitter at @BusinessDesk   Barclays’ profits dropped by 29% to £1.7bn in the first half of the year, after another £400m PPI charge and a £1.4bn settlement with US authorities over its sale of mortgage-backed securities in the lead-up to the financial crisis. The bank’s bill for PPI totals more than £9bn.  A spokesperson for the Professional Financial Claims Association, said all claims were verified by the claims management company.  He added: “What is outrageous is that so many people have PPI without knowing and their route to compensation is being shut.”",8,2018-09-23 23:51:10
222,1235,"The French hard-left leader Jean-Luc Mélenchon is to appear at a Labour party conference event for the first time, inviting Jeremy Corbyn to join a world club of leftist movements.  In his office at the French parliament before travelling to Liverpool, Mélenchon told the Guardian he sought to invite Corbyn to join an international club for like-minded movements. “I have a proposal to create a world club, a joint common space for parties and movements from different countries, including Africa and Asia,” he said.  Mélenchon, who heads the grassroots-led leftist movement, France Insoumise , or France Unbowed, won an unprecedented 19.5% in the first round of last year’s French presidential election and has positioned his parliamentary group as key opponents to Emmanuel Macron . He accuses the centrist, pro-business president of shrinking the state and dismantling public services. In turn, members of Macron’s party have accused Mélenchon of populism.  The leftist philosopher-orator famous for his firebrand speeches, has described France Unbowed as a “citizens’ revolution”. He will be a keynote speaker at The World Transformed fringe event in Liverpool on Monday night, discussing what he calls a new “era of the people” and is expected to meet Corbyn privately for the first time.",3,2018-09-23 23:51:13
223,1236,"Why has Comcast bid £30bn for Sky?  Traditional media companies are increasingly concerned about the threat from tech and streaming video companies such as Netflix. Sky is a very profitable business, with 23m customers across Europe and produces its own content. Opportunities to buy such a business are increasingly rare, helping to drive up the price to an extraordinary £30bn. There is also an element of revenge: Comcast lost out to Disney in the battle for the entertainment assets of Rupert Murdoch’s 21st Century Fox but has now outbid its rival, albeit at a high price.",3,2018-09-23 23:51:16
224,1237,"Top Trump officials were again forced to deny the existence of plots to remove the president, two days after reports said the deputy attorney general, Rod Rosenstein, discussed recording conversations with Trump and invoking the 25th amendment.",3,2018-09-23 23:51:23
225,1238,"World oil production will soar to new records over the next five years, as a dramatic expansion in demand from airlines offsets the arrival of electric cars, according to a report from Opec .  In a forecast that will dismay environmentalists – and which questions the theory that oil company reserves will become “ stranded assets ” – Opec’s annual report significantly revised production estimates upwards. Most of the production increase will come from countries outside Opec, led by explosive growth from frackers in the United States, with China and India leading the increase in demand.  Opec expects global oil demand to reach nearly 112m barrels per day by 2040, driven by transportation and petrochemicals. That is up from almost 100m today and higher than last year’s projection.  Coal will continue to be be burned in record amounts, despite concerns about its impact on climate change. Opec estimates that coal usage in the OECD countries will plummet by a third by 2040, but it will increase by 20% in developing countries to reach five times the volumes burned in the west.  The world’s airlines will be the single fastest growing user of oil, increasing consumption by 2.2% a year on average, to 2040. However, the largest absolute growth is expected to come from road transport.  The number of vehicles on roads across the world are expected to leap from 1.1bn now to around 2.4bn in 2040. In its central scenario, Opec expects just 320m of those to be electric, a number that climbs to 720m in a scenario where battery-powered cars take off rapidly.  It said that if the higher prediction for electric cars came to pass, oil demand would only slip slightly to 109m bpd rather than 111.7m bpd by 2040, the report said.  Opec revised downwards its forecast for the market share of diesel vehicles because of the fallout from the dieselgate scandal and electric strategy announcements by carmakers over the past year.  Renewable energy production will rise rapidly but even by 2040 will meet only around 20% of global energy demand by 2040, according to projections in the report.  The price of crude oil has jumped from about $50 (£38.29) a barrel in late 2016 to highs of $80 this summer, partly due to the cartel’s agreement with Russia to cut production for 18 months .   Oil price graph   Although the Opec report shies away from making price predictions, motorists are unlikely to see much in the way of relief on the forecourts. Earlier this month, the International Energy Agency warned there was a risk of oil prices spiralling higher in the coming months, posing a dilemma for the chancellor, Philip Hammond, as he looks to raise fuel duty.  Most oil companies expect peak oil demand will occur in the 2030s , while more bullish predictions say it could come in the 2020s as climate change regulations bite.  Opec, which was meeting in Algiers on Sunday to discuss how to share out an increase in output to bring down prices , sees the US as soaking up most of the growth in production over the next 10 years.    Sign up to the daily Business Today email or follow Guardian Business on Twitter at @BusinessDesk   “US tight oil is projected to grow very strongly in the period 2018–20, albeit slowing a bit thereafter, and to peak … in the latter half of the 2020s,” the World Oil Outlook report said.  While the group admits the US will beat it in the short run, it believes an American peak in the late 2020s will mean Opec remains relevant in the long run. It hopes to increase its share of world oil supply from 34% now to 40% in 2040.  The report doubts whether the pro-fossil fuel regulatory pushes by the US president, Donald Trump, will help the US oil industry, citing the fact that production soared under the “overly burdensome” regulatory environment it faced under Barack Obama’s presidency.",3,2018-09-23 23:51:25
226,1239,"Authorities said on Sunday the owner of a Texas company that sells plans to make untraceable 3D printed guns was back in the US, after being arrested in Taiwan .",3,2018-09-23 23:51:28
227,1240,"It would be hard to make a case for Dolce & Gabbana as being politically correct. The designers have defended Melania Trump’s choice of a $51,000 jacket, called IVF babies “synthetic” , and been accused of fat-shaming and cultural appropriation . Yet they have become Milan fashion week’s greatest champions of diversity. The veteran Italian actors Monica Bellucci and Isabella Rossellini, the plus-size model Ashley Graham, and Emma Weymouth, the first black viscountess in Britain, were included in a model line-up that celebrated glamour beyond the catwalk norm.",3,2018-09-23 23:51:31
228,1241,"Rafiki, an acclaimed film portraying a lesbian romance that was, until Friday, banned in its home country Kenya , showed on Sunday to a cheering full house audience in Nairobi.  Nairobi residents will be able to watch Rafiki during daytime-only screenings at the Prestige Cinema in the capital for a week after a judge on Friday temporarily lifted a ban on the film, making it eligible to be entered for an Oscar. Rafiki means “friend” in Swahili.  To qualify as Kenya’s entry in the best foreign language film category at the 2019 Academy Awards, Rafiki had to be released in the east African country.",3,2018-09-23 23:51:37
229,1284,"Chelsea go into successive games against Liverpool this week having surrendered their perfect record under Maurizio Sarri and with the head coach warning it will take him at least 12 months to hoist his side to the level of the new Premier League leaders.  After a goalless draw at West Ham United , Chelsea ended the weekend in third place. While for a midweek tie at Anfield in the Carabao Cup both teams could field much-changed lineups, the top‑flight meeting at Stamford Bridge on Saturday is already eagerly anticipated, though Sarri is wary of the threat that will be posed by Liverpool.",3,2018-09-23 23:51:40
